seller_id,product_id,product_title,category,price,discount_pct,rating,num_reviews,orders_last_30d,views_last_30d,trend_score,cod_share,rto_rate,return_rate,succeeded
S120,P1090,Embroidered Kurti Set,Kurtis,486.0,25,4.42,43,68,149,0.664,0.583,0.108,0.14,1
S120,P1091,Cotton Straight Kurti,Kurtis,1177.0,0,3.96,45,24,479,0.728,0.571,0.112,0.141,0
S120,P1092,Kundan Choker Set,Jewellery,925.0,20,4.09,45,55,430,1.0,0.502,0.122,0.124,1
S120,P1093,LED Fairy Lights,Home Decor,381.0,0,3.55,55,26,413,0.0,0.592,0.078,0.108,0
S120,P1094,Cotton Straight Kurti,Kurtis,633.0,0,3.79,41,35,807,0.635,0.576,0.124,0.154,0
S120,P1095,Boys Cotton Shirt,Kids Wear,495.0,0,4.31,34,45,317,0.604,0.534,0.089,0.11,1
S120,P1096,Ceramic Planter,Home Decor,695.0,0,3.78,39,15,432,0.0,0.576,0.084,0.11,0
S120,P1097,Cotton Cushion Cover,Home Decor,1044.0,5,3.53,46,0,246,0.0,0.595,0.067,0.102,0
S120,P1098,Wall Hanging Clock,Home Decor,1184.0,15,3.64,36,0,320,0.005,0.59,0.071,0.088,0
S120,P1099,Ceramic Planter,Home Decor,329.0,15,3.93,32,33,135,0.051,0.594,0.079,0.07,0
S120,P1100,Wall Hanging Clock,Home Decor,908.0,25,2.5,36,13,161,0.0,0.605,0.074,0.075,0
S120,P1101,Kids Pajama Set,Kids Wear,1288.0,0,3.53,34,5,368,0.594,0.567,0.068,0.116,0
S120,P1102,Wireless Mouse,Electronics Accessories,726.0,10,3.79,27,21,159,0.235,0.635,0.116,0.127,0
S120,P1103,Beaded Bracelet,Jewellery,370.0,0,4.35,48,56,646,1.0,0.512,0.121,0.125,1
S120,P1104,Cotton Straight Kurti,Kurtis,798.0,0,3.71,35,20,750,0.657,0.594,0.102,0.161,0
S120,P1105,Beaded Bracelet,Jewellery,549.0,0,4.18,28,47,1037,0.988,0.477,0.149,0.128,1
S120,P1106,Wireless Mouse,Electronics Accessories,1132.0,15,4.3,44,17,683,0.202,0.657,0.121,0.123,0
S120,P1107,Women's Flat Sandals,Footwear,436.0,20,3.5,51,45,713,0.223,0.38,0.124,0.128,1
S120,P1108,Embroidered Kurti Set,Kurtis,1155.0,0,4.38,36,23,1383,0.718,0.568,0.106,0.12,0
S120,P1109,Embroidered Kurti Set,Kurtis,522.0,0,4.47,47,35,273,0.666,0.588,0.119,0.156,0
S120,P1110,Pearl Drop Earrings,Jewellery,895.0,15,4.05,32,59,33,1.0,0.503,0.12,0.131,1
S120,P1111,Floral Anarkali Kurti,Kurtis,467.0,0,3.35,48,38,721,0.702,0.544,0.101,0.14,0
S120,P1112,Women's Flat Sandals,Footwear,534.0,0,4.31,45,25,178,0.214,0.405,0.122,0.122,0
S120,P1113,Bluetooth Neckband,Electronics Accessories,451.0,0,4.13,40,39,536,0.297,0.651,0.103,0.122,1
S120,P1114,Boys Cotton Shirt,Kids Wear,580.0,15,4.11,37,46,392,0.591,0.54,0.083,0.118,1
S120,P1115,Wireless Mouse,Electronics Accessories,1199.0,25,3.93,55,16,517,0.299,0.658,0.108,0.113,0
S120,P1116,Women's Flat Sandals,Footwear,567.0,25,3.19,46,29,1149,0.189,0.378,0.124,0.133,0
S120,P1117,Phone Ring Holder,Electronics Accessories,466.0,10,4.57,50,43,210,0.276,0.652,0.107,0.103,1
S120,P1118,Printed A-line Kurti,Kurtis,1449.0,15,2.85,46,10,127,0.675,0.546,0.115,0.145,0
S120,P1119,Embroidered Kurti Set,Kurtis,855.0,15,4.14,58,32,92,0.639,0.618,0.106,0.139,0
S120,P1120,Kids Pajama Set,Kids Wear,506.0,0,4.79,43,41,447,0.607,0.58,0.071,0.133,1
S120,P1121,Floral Anarkali Kurti,Kurtis,795.0,10,3.76,37,35,741,0.665,0.568,0.12,0.142,0
S120,P1122,Women's Flat Sandals,Footwear,421.0,10,3.9,39,35,97,0.193,0.404,0.114,0.123,0
S120,P1123,Wireless Mouse,Electronics Accessories,1315.0,15,3.49,43,11,694,0.235,0.608,0.12,0.125,0
S120,P1124,Oxidised Silver Jhumkas,Jewellery,334.0,15,4.08,45,71,584,0.987,0.519,0.125,0.123,1
S120,P1125,Kids Casual Sneakers,Footwear,307.0,15,3.27,48,37,336,0.227,0.388,0.102,0.125,0
S120,P1126,Men's Running Shoes,Footwear,489.0,20,4.19,40,47,39,0.227,0.385,0.12,0.105,1
S120,P1127,Printed A-line Kurti,Kurtis,440.0,15,4.11,37,56,172,0.725,0.62,0.112,0.129,1
S120,P1128,Kundan Choker Set,Jewellery,313.0,10,3.96,50,61,844,1.0,0.519,0.12,0.125,1
S121,P1129,Pearl Drop Earrings,Jewellery,1578.0,10,3.51,27,9,385,0.938,0.521,0.127,0.119,0
S121,P1130,Kids Printed Frock,Kids Wear,363.0,15,3.88,33,56,242,0.626,0.579,0.098,0.122,1
S121,P1131,Ethnic Juttis,Footwear,548.0,20,3.81,35,33,517,0.288,0.381,0.13,0.111,0
S121,P1132,Women's Flat Sandals,Footwear,618.0,10,3.82,35,27,193,0.225,0.421,0.117,0.132,0
S121,P1133,Wireless Mouse,Electronics Accessories,943.0,10,3.24,32,2,245,0.259,0.63,0.096,0.124,0
S121,P1134,Printed A-line Kurti,Kurtis,873.0,0,3.56,25,20,356,0.667,0.609,0.111,0.143,0
S121,P1135,Ceramic Planter,Home Decor,329.0,15,3.91,35,32,130,0.006,0.601,0.07,0.099,0
S121,P1136,Kundan Choker Set,Jewellery,417.0,0,4.23,28,48,386,0.968,0.527,0.155,0.134,1
S121,P1137,Wireless Mouse,Electronics Accessories,1335.0,5,3.86,24,0,284,0.28,0.614,0.116,0.108,0
S121,P1138,Kids Printed Frock,Kids Wear,1502.0,25,4.33,25,16,575,0.581,0.569,0.096,0.114,0
S121,P1139,Wall Hanging Clock,Home Decor,809.0,10,3.55,25,13,214,0.02,0.612,0.076,0.108,0
S121,P1140,Wireless Mouse,Electronics Accessories,625.0,0,3.95,30,19,713,0.309,0.659,0.097,0.126,0
S121,P1141,Wireless Mouse,Electronics Accessories,721.0,0,3.4,35,15,125,0.247,0.629,0.087,0.123,0
S121,P1142,Embroidered Kurti Set,Kurtis,686.0,0,3.81,41,27,934,0.686,0.576,0.113,0.151,0
S121,P1143,Kundan Choker Set,Jewellery,1007.0,10,3.52,35,28,972,0.996,0.52,0.123,0.147,0
S121,P1144,Oxidised Silver Jhumkas,Jewellery,193.0,25,3.53,36,76,809,1.0,0.486,0.121,0.114,1
S121,P1145,Wireless Mouse,Electronics Accessories,554.0,0,4.03,40,22,60,0.222,0.617,0.116,0.118,0
S121,P1146,Oxidised Silver Jhumkas,Jewellery,259.0,0,3.97,27,55,314,1.0,0.522,0.131,0.154,1
S121,P1147,Beaded Bracelet,Jewellery,1001.0,10,4.1,31,26,1128,0.96,0.518,0.119,0.125,0
S121,P1148,Bluetooth Neckband,Electronics Accessories,681.0,0,3.34,17,11,300,0.211,0.639,0.126,0.103,0
S121,P1149,Ethnic Juttis,Footwear,786.0,0,3.97,32,4,418,0.233,0.384,0.123,0.125,0
S121,P1150,Bluetooth Neckband,Electronics Accessories,403.0,15,3.43,30,43,284,0.238,0.587,0.11,0.12,1
S121,P1151,Wall Hanging Clock,Home Decor,603.0,10,3.75,26,22,144,0.0,0.582,0.074,0.115,0
S121,P1152,Bluetooth Neckband,Electronics Accessories,271.0,10,4.06,25,42,728,0.226,0.631,0.117,0.12,1
S121,P1153,Phone Ring Holder,Electronics Accessories,265.0,10,3.4,29,32,347,0.226,0.626,0.115,0.116,0
S121,P1154,Bluetooth Neckband,Electronics Accessories,1511.0,15,4.2,32,0,537,0.24,0.64,0.113,0.114,0
S121,P1155,Ceramic Planter,Home Decor,713.0,10,2.94,35,10,507,0.009,0.589,0.085,0.097,0
S121,P1156,Cotton Straight Kurti,Kurtis,441.0,15,3.54,22,46,241,0.692,0.59,0.103,0.144,1
S121,P1157,LED Fairy Lights,Home Decor,289.0,25,3.33,29,35,131,0.0,0.58,0.085,0.098,0
S121,P1158,USB Cable 3-pack,Electronics Accessories,880.0,15,3.67,42,24,139,0.19,0.608,0.108,0.115,0
S121,P1159,Kids Pajama Set,Kids Wear,533.0,0,3.38,27,31,1031,0.615,0.573,0.083,0.118,0
S121,P1160,USB Cable 3-pack,Electronics Accessories,259.0,5,3.93,34,34,514,0.247,0.611,0.13,0.114,0
S121,P1161,Bluetooth Neckband,Electronics Accessories,2155.0,0,4.16,35,0,233,0.236,0.657,0.097,0.126,0
S121,P1162,Oxidised Silver Jhumkas,Jewellery,389.0,15,3.95,24,61,339,0.979,0.514,0.145,0.117,1
S121,P1163,Ethnic Juttis,Footwear,1020.0,0,3.71,36,0,297,0.288,0.375,0.118,0.112,0
S121,P1164,USB Cable 3-pack,Electronics Accessories,622.0,0,3.44,24,14,146,0.23,0.621,0.124,0.115,0
S121,P1165,Embroidered Kurti Set,Kurtis,587.0,10,3.56,21,40,92,0.641,0.577,0.105,0.147,0
S121,P1166,Wall Hanging Clock,Home Decor,317.0,20,3.84,38,30,450,0.0,0.586,0.081,0.087,0
S121,P1167,LED Fairy Lights,Home Decor,331.0,15,3.78,16,34,262,0.0,0.62,0.081,0.122,0
S121,P1168,Kids Printed Frock,Kids Wear,820.0,10,3.42,29,27,350,0.611,0.567,0.102,0.119,0
S121,P1169,Wireless Mouse,Electronics Accessories,484.0,25,3.16,22,32,285,0.277,0.652,0.105,0.13,0
S121,P1170,Pearl Drop Earrings,Jewellery,851.0,25,3.82,26,51,1747,0.961,0.529,0.13,0.132,1
S121,P1171,Ethnic Juttis,Footwear,1909.0,20,3.51,28,0,282,0.239,0.381,0.115,0.102,0
S121,P1172,Printed A-line Kurti,Kurtis,830.0,0,3.52,29,20,113,0.693,0.625,0.114,0.147,0
S121,P1173,Bluetooth Neckband,Electronics Accessories,1186.0,0,3.1,35,0,17,0.279,0.643,0.111,0.109,0
S121,P1174,Oxidised Silver Jhumkas,Jewellery,601.0,0,3.33,35,32,984,0.986,0.502,0.15,0.126,0
S121,P1175,LED Fairy Lights,Home Decor,752.0,5,3.73,25,9,209,0.036,0.62,0.088,0.089,0
S121,P1176,Cotton Cushion Cover,Home Decor,1155.0,0,4.12,30,0,278,0.025,0.578,0.083,0.108,0
S121,P1177,Wall Hanging Clock,Home Decor,756.0,15,3.51,36,17,354,0.023,0.596,0.067,0.089,0
S121,P1178,Pearl Drop Earrings,Jewellery,891.0,10,4.02,22,37,374,0.982,0.529,0.136,0.124,0
S121,P1179,Men's Running Shoes,Footwear,220.0,10,4.61,12,42,41,0.203,0.384,0.118,0.097,1
S121,P1180,Ethnic Juttis,Footwear,326.0,0,4.03,35,32,129,0.168,0.365,0.128,0.125,0
S121,P1181,Kundan Choker Set,Jewellery,328.0,5,3.95,24,56,264,1.0,0.536,0.136,0.114,1
S121,P1182,Kundan Choker Set,Jewellery,310.0,0,3.41,24,45,207,1.0,0.533,0.136,0.136,1
S121,P1183,Cotton Cushion Cover,Home Decor,450.0,10,3.75,21,22,249,0.0,0.607,0.073,0.095,0
S121,P1184,Kids Casual Sneakers,Footwear,888.0,0,3.6,28,7,119,0.2,0.368,0.117,0.137,0
S121,P1185,Oxidised Silver Jhumkas,Jewellery,374.0,15,3.19,27,60,1105,1.0,0.501,0.129,0.117,1
S121,P1186,LED Fairy Lights,Home Decor,295.0,10,4.02,38,34,506,0.0,0.618,0.094,0.104,0
S121,P1187,Boys Cotton Shirt,Kids Wear,489.0,15,3.88,34,44,538,0.621,0.583,0.097,0.115,1
S121,P1188,Cotton Straight Kurti,Kurtis,185.0,10,4.4,43,52,316,0.655,0.597,0.107,0.151,1
S121,P1189,Beaded Bracelet,Jewellery,314.0,25,3.9,35,70,1129,1.0,0.503,0.138,0.127,1
S121,P1190,Bluetooth Neckband,Electronics Accessories,1221.0,5,3.77,36,6,127,0.293,0.648,0.113,0.12,0
S121,P1191,Beaded Bracelet,Jewellery,595.0,0,4.37,25,43,487,0.999,0.519,0.133,0.132,1
S121,P1192,Pearl Drop Earrings,Jewellery,663.0,15,3.69,32,46,161,0.986,0.479,0.131,0.131,1
S121,P1193,Cotton Cushion Cover,Home Decor,293.0,0,4.24,33,29,115,0.017,0.611,0.076,0.087,0
S121,P1194,Women's Flat Sandals,Footwear,1029.0,5,4.01,31,9,157,0.203,0.371,0.115,0.133,0
S121,P1195,Beaded Bracelet,Jewellery,644.0,25,3.32,35,56,66,1.0,0.537,0.121,0.131,1
S121,P1196,Oxidised Silver Jhumkas,Jewellery,919.0,5,3.49,28,29,898,1.0,0.529,0.125,0.138,0
S121,P1197,Pearl Drop Earrings,Jewellery,961.0,15,3.59,29,34,820,0.966,0.529,0.119,0.128,0
S122,P1198,Boys Cotton Shirt,Kids Wear,953.0,0,4.24,13,18,307,0.61,0.558,0.081,0.13,0
S122,P1199,Phone Ring Holder,Electronics Accessories,769.0,10,3.55,29,15,661,0.228,0.675,0.116,0.105,0
S122,P1200,LED Fairy Lights,Home Decor,392.0,20,3.84,25,37,231,0.002,0.604,0.082,0.102,1
S122,P1201,Pearl Drop Earrings,Jewellery,339.0,15,4.63,19,67,650,1.0,0.519,0.122,0.117,1
S122,P1202,Beaded Bracelet,Jewellery,793.0,0,3.37,21,33,572,0.996,0.517,0.143,0.128,0
S122,P1203,Kundan Choker Set,Jewellery,746.0,0,2.68,30,26,402,0.979,0.5,0.142,0.123,0
S122,P1204,Kids Pajama Set,Kids Wear,1270.0,0,2.97,20,0,49,0.64,0.542,0.077,0.112,0
S122,P1205,Phone Ring Holder,Electronics Accessories,758.0,10,3.2,33,17,119,0.214,0.619,0.109,0.111,0
S122,P1206,USB Cable 3-pack,Electronics Accessories,267.0,15,3.61,36,40,182,0.285,0.629,0.123,0.137,1
S122,P1207,Kids Casual Sneakers,Footwear,694.0,0,3.73,29,8,495,0.218,0.412,0.124,0.133,0
S122,P1208,LED Fairy Lights,Home Decor,376.0,0,3.26,18,25,433,0.065,0.566,0.07,0.115,0
S122,P1209,Bluetooth Neckband,Electronics Accessories,1378.0,10,3.08,26,0,755,0.299,0.643,0.099,0.113,0
S122,P1210,Kids Pajama Set,Kids Wear,1473.0,20,3.52,29,8,94,0.588,0.521,0.08,0.095,0
S122,P1211,Phone Ring Holder,Electronics Accessories,429.0,10,4.04,37,28,163,0.275,0.669,0.129,0.116,0
S122,P1212,LED Fairy Lights,Home Decor,842.0,20,3.74,28,20,312,0.098,0.627,0.073,0.099,0
S122,P1213,Wireless Mouse,Electronics Accessories,665.0,10,3.13,27,18,213,0.281,0.661,0.103,0.12,0
S122,P1214,Beaded Bracelet,Jewellery,401.0,25,3.28,30,64,245,1.0,0.544,0.108,0.123,1
S122,P1215,Cotton Straight Kurti,Kurtis,830.0,15,4.02,32,34,504,0.655,0.575,0.104,0.152,0
S122,P1216,Printed A-line Kurti,Kurtis,430.0,20,3.36,19,49,229,0.65,0.56,0.11,0.135,1
S122,P1217,Cotton Cushion Cover,Home Decor,1486.0,20,4.22,24,0,221,0.0,0.601,0.096,0.117,0
S122,P1218,Bluetooth Neckband,Electronics Accessories,251.0,0,3.31,25,28,165,0.23,0.694,0.112,0.111,0
S122,P1219,Kids Pajama Set,Kids Wear,1170.0,0,4.02,22,8,445,0.644,0.536,0.079,0.103,0
S122,P1220,Oxidised Silver Jhumkas,Jewellery,484.0,25,4.05,31,61,278,1.0,0.522,0.143,0.136,1
S122,P1221,LED Fairy Lights,Home Decor,879.0,10,3.01,21,0,187,0.0,0.595,0.069,0.078,0
S122,P1222,Kids Pajama Set,Kids Wear,499.0,5,3.86,24,33,103,0.606,0.569,0.102,0.113,0
S122,P1223,Wireless Mouse,Electronics Accessories,1037.0,0,3.68,26,0,71,0.26,0.65,0.106,0.112,0
S122,P1224,Phone Ring Holder,Electronics Accessories,1480.0,5,3.8,36,0,345,0.244,0.648,0.114,0.128,0
S122,P1225,LED Fairy Lights,Home Decor,667.0,0,3.63,23,0,67,0.027,0.585,0.091,0.094,0
S122,P1226,Ethnic Juttis,Footwear,911.0,0,3.99,32,0,252,0.287,0.338,0.124,0.121,0
S122,P1227,Kids Pajama Set,Kids Wear,824.0,0,3.35,17,12,791,0.618,0.555,0.086,0.118,0
S122,P1228,Cotton Straight Kurti,Kurtis,397.0,20,4.49,34,43,274,0.688,0.569,0.107,0.127,0
S122,P1229,Kids Printed Frock,Kids Wear,391.0,5,2.99,32,29,199,0.598,0.579,0.078,0.133,0
S122,P1230,Wireless Mouse,Electronics Accessories,448.0,15,4.41,21,35,37,0.246,0.641,0.109,0.126,0
S122,P1231,Girls Party Dress,Kids Wear,2044.0,0,3.57,29,0,1576,0.593,0.55,0.095,0.112,0
S122,P1232,Kids Printed Frock,Kids Wear,931.0,10,3.64,25,28,332,0.584,0.568,0.072,0.122,0
S122,P1233,Kids Casual Sneakers,Footwear,296.0,10,3.82,17,38,852,0.209,0.394,0.118,0.128,0
S122,P1234,Kundan Choker Set,Jewellery,497.0,5,3.99,19,45,867,1.0,0.494,0.128,0.141,1
S122,P1235,Bluetooth Neckband,Electronics Accessories,859.0,15,3.43,19,20,624,0.267,0.627,0.112,0.113,0
S122,P1236,Boys Cotton Shirt,Kids Wear,442.0,10,3.5,18,40,717,0.593,0.556,0.083,0.121,1
S122,P1237,Girls Party Dress,Kids Wear,1097.0,25,4.07,25,34,177,0.601,0.555,0.07,0.117,0
S122,P1238,Women's Flat Sandals,Footwear,526.0,15,3.89,19,31,180,0.236,0.388,0.109,0.118,0
S122,P1239,Wall Hanging Clock,Home Decor,2751.0,10,4.32,26,0,167,0.0,0.594,0.082,0.105,0
S122,P1240,Floral Anarkali Kurti,Kurtis,1057.0,0,3.65,16,11,242,0.667,0.586,0.116,0.142,0
S122,P1241,Boys Cotton Shirt,Kids Wear,1330.0,15,3.58,27,9,111,0.592,0.56,0.074,0.124,0
S122,P1242,Girls Party Dress,Kids Wear,413.0,5,4.17,32,40,764,0.622,0.556,0.098,0.117,1
S122,P1243,Kids Pajama Set,Kids Wear,1857.0,0,4.17,22,0,298,0.631,0.552,0.087,0.106,0
S122,P1244,Embroidered Kurti Set,Kurtis,710.0,15,3.87,13,46,91,0.685,0.554,0.113,0.147,1
S122,P1245,Boys Cotton Shirt,Kids Wear,483.0,5,4.03,30,43,684,0.667,0.548,0.073,0.13,1
S122,P1246,Pearl Drop Earrings,Jewellery,434.0,20,3.91,30,57,1010,1.0,0.523,0.13,0.145,1
S122,P1247,Printed A-line Kurti,Kurtis,406.0,0,4.2,31,43,246,0.673,0.588,0.122,0.146,1
S122,P1248,Ceramic Planter,Home Decor,1274.0,20,3.47,15,0,220,0.005,0.588,0.064,0.113,0
S122,P1249,Kids Pajama Set,Kids Wear,416.0,25,3.86,28,55,240,0.6,0.551,0.093,0.111,1
S122,P1250,Kids Casual Sneakers,Footwear,988.0,25,3.85,22,24,57,0.195,0.39,0.133,0.115,0
S122,P1251,Oxidised Silver Jhumkas,Jewellery,368.0,5,3.74,16,52,426,0.944,0.52,0.122,0.122,1
S122,P1252,Kids Pajama Set,Kids Wear,967.0,5,3.91,26,9,1177,0.577,0.52,0.076,0.109,0
S122,P1253,Pearl Drop Earrings,Jewellery,543.0,10,3.48,19,47,890,1.0,0.538,0.123,0.128,1
S122,P1254,Kids Casual Sneakers,Footwear,1075.0,20,3.22,30,7,89,0.193,0.376,0.105,0.106,0
S122,P1255,Kundan Choker Set,Jewellery,861.0,10,3.94,20,33,1715,1.0,0.538,0.151,0.124,0
S122,P1256,Girls Party Dress,Kids Wear,628.0,0,3.72,26,26,367,0.64,0.537,0.091,0.139,0
S122,P1257,Kids Casual Sneakers,Footwear,851.0,0,3.82,29,10,522,0.234,0.361,0.133,0.12,0
S122,P1258,Phone Ring Holder,Electronics Accessories,474.0,5,4.01,21,28,846,0.27,0.649,0.113,0.112,0
S122,P1259,Floral Anarkali Kurti,Kurtis,638.0,20,3.91,28,47,873,0.701,0.58,0.103,0.135,1
S122,P1260,Cotton Cushion Cover,Home Decor,1013.0,10,4.06,19,0,122,0.0,0.587,0.057,0.093,0
S122,P1261,Boys Cotton Shirt,Kids Wear,710.0,10,3.71,22,24,183,0.63,0.564,0.081,0.13,0
S122,P1262,Beaded Bracelet,Jewellery,764.0,0,4.04,23,36,340,0.988,0.484,0.126,0.143,0
S123,P1263,Ethnic Juttis,Footwear,713.0,20,4.56,58,48,153,0.205,0.391,0.113,0.127,1
S123,P1264,Wireless Mouse,Electronics Accessories,1239.0,5,3.68,68,5,351,0.211,0.642,0.125,0.113,0
S123,P1265,Ethnic Juttis,Footwear,1474.0,0,4.08,57,0,914,0.207,0.395,0.102,0.133,0
S123,P1266,Wireless Mouse,Electronics Accessories,448.0,10,4.19,54,42,301,0.283,0.649,0.115,0.116,1
S123,P1267,Kundan Choker Set,Jewellery,991.0,0,4.73,50,49,277,1.0,0.521,0.136,0.129,1
S123,P1268,Bluetooth Neckband,Electronics Accessories,651.0,5,4.46,53,39,397,0.291,0.627,0.11,0.102,1
S123,P1269,Boys Cotton Shirt,Kids Wear,512.0,15,4.34,58,62,684,0.62,0.581,0.083,0.098,1
S123,P1270,Boys Cotton Shirt,Kids Wear,1193.0,0,3.26,58,23,80,0.643,0.582,0.084,0.119,0
S123,P1271,Oxidised Silver Jhumkas,Jewellery,805.0,0,3.91,57,48,1824,1.0,0.488,0.114,0.124,1
S123,P1272,Cotton Straight Kurti,Kurtis,578.0,25,4.18,58,62,615,0.646,0.581,0.107,0.148,1
S123,P1273,Kids Pajama Set,Kids Wear,1162.0,0,3.59,54,28,560,0.607,0.568,0.072,0.12,0
S123,P1274,Boys Cotton Shirt,Kids Wear,578.0,20,4.77,64,62,33,0.615,0.576,0.076,0.12,1
S123,P1275,Printed A-line Kurti,Kurtis,875.0,0,3.47,62,32,150,0.692,0.59,0.104,0.145,0
S123,P1276,Kids Printed Frock,Kids Wear,493.0,25,4.37,62,74,448,0.583,0.562,0.075,0.105,1
S123,P1277,Wireless Mouse,Electronics Accessories,226.0,10,5.0,58,57,414,0.268,0.615,0.116,0.106,1
S123,P1278,Wireless Mouse,Electronics Accessories,659.0,0,3.82,50,34,186,0.26,0.642,0.096,0.106,0
S123,P1279,Kundan Choker Set,Jewellery,915.0,5,4.27,61,47,1006,0.995,0.536,0.16,0.13,1
S123,P1280,Wireless Mouse,Electronics Accessories,511.0,15,4.21,57,52,172,0.219,0.625,0.108,0.124,1
S123,P1281,Wireless Mouse,Electronics Accessories,787.0,20,4.32,55,37,363,0.2,0.671,0.105,0.109,0
S123,P1282,Men's Running Shoes,Footwear,1141.0,15,3.97,50,25,203,0.218,0.386,0.107,0.14,0
S123,P1283,Kundan Choker Set,Jewellery,669.0,10,4.88,59,70,120,0.977,0.489,0.104,0.126,1
S123,P1284,Bluetooth Neckband,Electronics Accessories,687.0,0,4.25,76,26,222,0.252,0.622,0.131,0.122,0
S123,P1285,Wireless Mouse,Electronics Accessories,1047.0,5,4.17,59,17,242,0.236,0.63,0.113,0.102,0
S123,P1286,Bluetooth Neckband,Electronics Accessories,335.0,0,4.81,59,41,452,0.253,0.651,0.119,0.095,1
S123,P1287,Boys Cotton Shirt,Kids Wear,1352.0,15,3.61,52,28,884,0.573,0.563,0.076,0.145,0
S123,P1288,Floral Anarkali Kurti,Kurtis,585.0,0,3.97,62,47,256,0.671,0.523,0.116,0.139,1
S123,P1289,LED Fairy Lights,Home Decor,561.0,0,4.52,55,30,293,0.031,0.579,0.068,0.1,0
S123,P1290,Floral Anarkali Kurti,Kurtis,312.0,10,4.06,57,65,589,0.681,0.575,0.091,0.148,1
S123,P1291,Embroidered Kurti Set,Kurtis,565.0,10,4.2,58,53,1151,0.624,0.602,0.106,0.137,1
S123,P1292,Kundan Choker Set,Jewellery,608.0,10,3.79,51,56,946,0.965,0.531,0.116,0.12,1
S123,P1293,Floral Anarkali Kurti,Kurtis,860.0,5,4.7,61,42,89,0.648,0.596,0.104,0.146,1
S123,P1294,Kundan Choker Set,Jewellery,285.0,5,4.11,55,73,1356,1.0,0.509,0.136,0.133,1
S123,P1295,Phone Ring Holder,Electronics Accessories,586.0,0,4.61,47,38,233,0.254,0.641,0.1,0.118,1
S123,P1296,Wireless Mouse,Electronics Accessories,566.0,5,4.38,58,42,207,0.253,0.645,0.119,0.119,1
S123,P1297,Phone Ring Holder,Electronics Accessories,1116.0,10,3.97,59,18,244,0.242,0.64,0.108,0.13,0
S123,P1298,Kids Printed Frock,Kids Wear,674.0,20,3.84,59,51,64,0.579,0.564,0.097,0.112,1
S123,P1299,Girls Party Dress,Kids Wear,800.0,15,4.21,64,46,794,0.598,0.57,0.093,0.112,1
S123,P1300,Kids Printed Frock,Kids Wear,431.0,10,3.68,51,53,462,0.646,0.531,0.083,0.12,1
S123,P1301,Kids Printed Frock,Kids Wear,1158.0,25,4.15,60,52,334,0.654,0.576,0.106,0.117,1
S123,P1302,Boys Cotton Shirt,Kids Wear,543.0,10,4.66,54,55,612,0.538,0.528,0.067,0.127,1
S123,P1303,Ceramic Planter,Home Decor,375.0,10,4.11,43,43,150,0.0,0.637,0.083,0.103,1
S123,P1304,Beaded Bracelet,Jewellery,655.0,0,4.37,58,52,1052,0.976,0.549,0.126,0.145,1
S123,P1305,Floral Anarkali Kurti,Kurtis,983.0,20,3.81,51,47,497,0.712,0.551,0.136,0.137,1
S123,P1306,LED Fairy Lights,Home Decor,1021.0,15,4.06,71,16,159,0.0,0.598,0.067,0.114,0
S124,P1307,Printed A-line Kurti,Kurtis,622.0,0,3.59,32,27,748,0.635,0.587,0.105,0.125,0
S124,P1308,LED Fairy Lights,Home Decor,412.0,10,3.2,25,20,338,0.037,0.62,0.059,0.107,0
S124,P1309,Kids Casual Sneakers,Footwear,453.0,5,3.48,21,24,331,0.174,0.404,0.115,0.129,0
S124,P1310,Cotton Cushion Cover,Home Decor,623.0,20,3.41,34,22,122,0.0,0.602,0.076,0.104,0
S124,P1311,LED Fairy Lights,Home Decor,879.0,10,4.25,24,13,98,0.031,0.617,0.077,0.103,0
S124,P1312,Ethnic Juttis,Footwear,768.0,10,3.75,22,20,38,0.231,0.386,0.118,0.122,0
S124,P1313,Phone Ring Holder,Electronics Accessories,1250.0,15,3.33,15,0,124,0.222,0.648,0.113,0.114,0
S124,P1314,Pearl Drop Earrings,Jewellery,534.0,10,3.71,39,44,1336,1.0,0.527,0.119,0.139,0
S124,P1315,Bluetooth Neckband,Electronics Accessories,1424.0,20,3.45,32,0,168,0.296,0.637,0.106,0.129,0
S124,P1316,Ethnic Juttis,Footwear,2143.0,0,3.49,38,0,632,0.229,0.388,0.117,0.116,0
S124,P1317,Embroidered Kurti Set,Kurtis,270.0,15,3.62,26,61,657,0.734,0.545,0.103,0.143,1
S124,P1318,Bluetooth Neckband,Electronics Accessories,822.0,10,4.33,23,21,41,0.217,0.671,0.106,0.118,0
S124,P1319,Printed A-line Kurti,Kurtis,789.0,15,3.56,34,32,470,0.69,0.607,0.093,0.143,0
S124,P1320,Printed A-line Kurti,Kurtis,1067.0,5,3.53,21,15,832,0.667,0.576,0.097,0.131,0
S124,P1321,Boys Cotton Shirt,Kids Wear,388.0,10,3.55,54,38,183,0.636,0.533,0.08,0.13,0
S124,P1322,USB Cable 3-pack,Electronics Accessories,1357.0,25,3.64,31,10,255,0.256,0.63,0.109,0.124,0
S124,P1323,Women's Flat Sandals,Footwear,664.0,0,3.43,21,15,95,0.199,0.371,0.131,0.12,0
S124,P1324,Wireless Mouse,Electronics Accessories,751.0,0,3.08,21,9,137,0.28,0.644,0.108,0.134,0
S124,P1325,USB Cable 3-pack,Electronics Accessories,1764.0,5,3.93,24,0,397,0.26,0.625,0.098,0.128,0
